,ImageId,No. Mask,Otsu,"BW:1, Colour:0","class: colour=0, BW=1, BW/light=2",Dimension,IoU RW,IoU Ncut,IoU Felzen
148,e50ac10d1dce6496d092d966784ed3795969128ca0bc58199a36d558ed529203,67,0.11438419117647061,1,1,"(256, 256, 3)",0.01033801580333626,0.011530054644808743,0.30904224396058033
149,fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf,5,0.08972886029411764,1,1,"(256, 256, 3)",0.01111111111111111,0.0,0.21305555555555555
150,ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee,65,0.2587699142156863,1,1,"(256, 256, 3)",0.0,0.0,0.40214055751722605
151,79dfcbc9361edd3a1ffe81a5bdaa22a197ad1341f3fa64b86a646c2607d6b324,12,0.1871936274509804,1,1,"(520, 696, 3)",0.8071428571428572,0.8071428571428572,0.7972204266321914
152,220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,1,0.08569240196078433,1,1,"(256, 320, 3)",0.0,0.0,0.0
153,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,51,0.0903109681372549,1,1,"(256, 256, 3)",0.004838709677419355,0.0,0.1000534699898225
154,a65bbfc5673e8053b6ce49f39c79cf3a846fe5cc46dd93105f74fb07cf44606d,134,0.09924938725490196,1,1,"(520, 696, 3)",0.008793958013312852,0.008665667166416792,0.27243174031237233
155,2227fd9b01d67c2bcdb407d3205214e6dfeff9fd0725828e3b3651959942ff4a,60,0.31786151960784315,1,1,"(256, 256, 3)",0.0,0.0019230769230769232,0.15316909763563596
156,1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df,96,0.7420496323529412,1,2,"(1024, 1024, 3)",0.0,0.0,0.02237148711698077
157,fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69,10,0.12091758578431373,1,1,"(256, 256, 3)",0.0,0.0,0.5141958041958042
158,ddf1bf458312de2895dd9cc5ce7ec9d334ad54c35edc96ad6001d20b1d8588d8,30,0.15776654411764707,1,1,"(256, 256, 3)",0.0,0.0,0.2720316691749002
159,c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932,253,0.23012408088235292,1,1,"(520, 696, 3)",0.0039013035381750467,0.004107327141382869,0.11351609808872196
160,d1ba6089cae2f90cb7275ece10ca393c25f60ea17e5c9c3cea2399d31fd41869,22,0.29630055147058826,1,1,"(256, 256, 3)",0.0,0.0,0.22549072819012847
161,23830d0e51245fc0c9e410efa4c17d2a7d83a0104a3777130119ab892de47a4e,40,0.10513174019607846,1,1,"(256, 256, 3)",0.0,0.0,0.031437173937173934
162,449fe932622db3b49366a260ddd20077219f96fb2dc0f912ad4f60b087876f3b,44,0.09073988970588234,1,1,"(256, 256, 3)",0.002325581395348837,0.013157894736842105,0.18403024686545938
163,cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a,40,0.12576593137254902,1,1,"(256, 256, 3)",0.0069767441860465115,0.007317073170731709,0.1476872136836122
164,b1e3aeb0c56261c17eb71c747d116057b8da7e8c8a6845bdc01b2b3ee2299229,22,0.09836090686274512,1,1,"(256, 256, 3)",0.0,0.0,0.20418638719855756
165,a6515d73077866808ad4cb837ecdac33612527b8a1041e82135e40fce2bb9380,15,0.23456648284313725,1,1,"(256, 320, 3)",0.13232740943267257,0.13232740943267257,0.26295454545454544
166,4ff152d76db095f75c664dd48e41e8c9953fd0e784535883916383165e28a08e,6,0.11350337009803924,1,1,"(256, 256, 3)",0.0,0.0,0.5588095238095238
167,6bd330234b763b77796d4804de8e224881c0fc8dd02650fa708b2edfd8c7461f,25,0.05471813725490196,1,1,"(360, 360, 3)",0.0876392572944297,0.0,0.4880546695764087
168,538b7673d507014d83af238876e03617396b70fe27f525f8205a4a96900fbb8e,196,0.062890625,1,1,"(603, 1272, 3)",0.0,0.0,0.0
169,fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb,32,0.09854473039215686,1,1,"(256, 256, 3)",0.0029411764705882353,0.0,0.291953469372245
170,d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,17,0.1581265318627451,1,1,"(256, 256, 3)",0.10082417582417583,0.09871794871794871,0.29447496947496943
171,1740b0a67ca337ea31648b57c81bcfbb841c7bb5cad185199a9f4da596d531b9,9,0.11299785539215687,1,1,"(256, 256, 3)",0.0,0.0,0.19569327731092437
172,0acd2c223d300ea55d0546797713851e818e5c697d073b7f4091b96ce0f3d2fe,9,0.15636488970588233,1,1,"(256, 256, 3)",0.046153846153846156,0.06000000000000001,0.5251355996944232
173,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,15,0.19825367647058825,1,1,"(256, 256, 3)",0.10511575381140599,0.1710088947859846,0.5733552631578948
174,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,83,0.751953125,1,2,"(1024, 1024, 3)",0.0,0.0,0.0342949343158858
175,d52958107d0b1f0288f50f346a833df3df485b92d5516cfcb536e73ab7adafd0,126,0.05943627450980392,1,1,"(520, 696, 3)",0.0,0.0,0.455193837217175
176,37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288,38,0.11276807598039217,1,1,"(256, 256, 3)",0.08397280132286253,0.005714285714285714,0.3154841637148468
177,2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2,18,0.111328125,1,1,"(520, 696, 3)",0.0,0.0,0.4054891774891775
178,9ebcfaf2322932d464f15b5662cae4d669b2d785b8299556d73fffcae8365d32,58,0.15263480392156864,1,1,"(256, 320, 3)",0.03781609195402299,0.05153450924307431,0.0
179,aa83f5b4fca02ae43a6b9456ab42707b0beabc6e7c5c4e66c0d2572fb80f3615,8,0.10626531862745098,1,1,"(256, 256, 3)",0.0,0.0,0.4333333333333333
180,7af09f98ec299ba0658d759eebc4c34e1c98289ea6ce37f233e9f5e4e2fc84f4,12,0.10152420343137254,1,1,"(256, 256, 3)",0.02857142857142857,0.046153846153846156,0.2901238390092879
181,df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9,22,0.1365119485294118,1,1,"(512, 640, 3)",0.0034482758620689655,0.004545454545454545,0.22294871794871796
182,e4fc936ba57a936aaa5941ccc70946ab18fcebcb6e8d85a097c584aff9ca4d88,29,0.11054687500000002,1,1,"(256, 256, 3)",0.020137362637362634,0.0,0.3433721921417478
183,ff3407842ada5bc18be79ae453e5bdaa1b68afc842fc22fa618ac6e6599d0bb3,19,0.16027113970588241,1,1,"(520, 696, 3)",0.41846489742141924,0.41846489742141924,0.565064935064935
184,aa4d989d262c618ac2793579e200cc71b3767f84698ae5f669867f23cdfe2568,8,0.09474571078431374,1,1,"(256, 256, 3)",0.0,0.0,0.24213286713286714
185,40946065f7e4b6038599fbfd419f2a67e7635b6f89db3ed6c0d67c8801521af1,15,0.4795641513480392,0,0,"(256, 320, 3)",0.15964285714285714,0.07428571428571429,0.09710526315789472
186,309ba76b12ecb5ce28b99f3445b2b5dc54c0564c3c0e24c17e4c89a94a5d0535,9,0.07442555147058824,1,1,"(256, 256, 3)",0.0,0.0,0.07851190476190475
187,4d14a3629b6af6de86d850be236b833a7bfcbf6d8665fd73c6dc339e06c14607,98,0.4411963771446078,0,0,"(256, 320, 3)",0.058271393663848516,0.058271393663848516,0.02338310708898944
188,08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,25,0.07064950980392157,1,1,"(360, 360, 3)",0.12234209579037165,0.0,0.3575315007029015
189,a0de55384fada5cbc46bd7a41f6feeef93b67d088497c7316079ccec39c2a834,68,0.24820772058823531,1,1,"(256, 256, 3)",0.0,0.0,0.1339131140073364
190,13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057,17,0.08209252450980392,1,1,"(256, 256, 3)",0.01111111111111111,0.011764705882352941,0.0
191,88678981648b184b23b6c04999f29210cbe351f85b61d2bf99e306fd67a2998a,10,0.14088541666666665,1,1,"(256, 256, 3)",0.017320261437908498,0.01,0.3957558781088193
192,24a20f2a529cede5695df2422a3986505b5826bb10b10781d6db2074cf3de7b3,34,0.5326612369791667,0,0,"(256, 320, 3)",0.0,0.0,0.0704819652744181
193,785555c0cbb49dad835635217085287a8cc61c27d26f0e106b70c1dfd05784dc,19,0.24067095588235296,1,1,"(256, 256, 3)",0.0,0.0,0.13278771228771227
194,3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51,23,0.22006740196078436,1,1,"(520, 696, 3)",0.6412225705329153,0.6412225705329153,0.721089490219925
195,b560dba92fbf2af785739efced50d5866c86dc4dada9be3832138bef4c3524d2,23,0.27753523284313725,1,1,"(256, 256, 3)",0.0,0.0,0.31014461425302386
196,2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d,52,0.11470588235294119,1,1,"(256, 256, 3)",0.012163265306122448,0.015269811902559358,0.34184755349311147
197,b1f23c4d27afed8af7b6b64793a3760bfea31b65f582d48aaa62d2b988ef2eac,126,0.08648897058823532,1,1,"(520, 696, 3)",0.0,0.0,0.24258518790450445
198,29dd28df98ee51b4ab1a87f5509538ecc3e4697fc57c40c6165658f61b0d8e3a,56,0.09883578431372549,1,1,"(256, 256, 3)",0.0037037037037037034,0.004081632653061224,0.38405847211268873
199,514ccfc78cb55988a238d3ac9dc83460aa88382c95d56bcc0559962d9fe481ef,21,0.04716605392156863,1,1,"(360, 360, 3)",0.06378007821486081,0.0,0.3541787439613527
200,e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776,11,0.2099800857843137,1,1,"(256, 256, 3)",0.07549019607843137,0.09835164835164836,0.38472503373819167
201,92f31f591929a30e4309ab75185c96ff4314ce0a7ead2ed2c2171897ad1da0c7,10,0.5829104856004903,0,0,"(256, 320, 3)",0.1311111111111111,0.1311111111111111,0.06538461538461537
202,d4d88391bc399a3715440d4da9f8b7a973e010dc1edd9551df2e5a538685add5,24,0.05473345588235295,1,1,"(360, 360, 3)",0.04826877470355731,0.0,0.3739814814814815
203,b4d902d42c93dea77b541456f8d905f35eeb24fc3a5b0b15b5678d78e0aabe0c,17,0.19264705882352942,1,1,"(256, 256, 3)",0.0,0.0,0.425547676251001
204,f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5,17,0.039238664215686274,1,1,"(360, 360, 3)",0.016666666666666666,0.0,0.5532478632478632
205,84e642d75ae6ece8147272418b6fe13d04db8d076fe306c4acedc329fceab564,19,0.1318780637254902,1,1,"(256, 256, 3)",0.0,0.0,0.3122989659571368
206,44ab6a09eedee848b072ea3acd0f4e781f9c43b8d4e3d62598e1024584bf0b01,34,0.12606464460784314,1,1,"(256, 256, 3)",0.19904904306220095,0.21924776993742512,0.18531640270889993
207,c35e6e3ea39a718e1b7aff66e4cc678efd662f9b5336b74d69c1d6bca7aaf288,39,0.14269301470588236,1,1,"(256, 256, 3)",0.014285714285714285,0.01944444444444444,0.285383634541075
208,93cfd412c7de5210bbd262ec3a602cfea65072e9272e9fce9b5339a5b9436eb7,6,0.26525735294117647,1,1,"(256, 256, 3)",0.0,0.0,0.38
209,245b995878370ef4ea977568b2b67f93d4ecaa9308761b9d3e148e0803780183,54,0.10618872549019608,1,1,"(256, 256, 3)",0.027051091679040858,0.011538461538461539,0.3527735538844824
210,ba3997edd3fcb2f823ecdf870d2b607f08bff848f72a5cf72340bae5aca7c5ce,43,0.13334099264705884,1,1,"(256, 256, 3)",0.01509433962264151,0.020512820512820513,0.23189808367026798
211,55ff2b0ec48b76e10c7ee18add5794005cd551697f96af865c763d50da78dd9c,20,0.11005667892156865,1,1,"(256, 256, 3)",0.04971014492753624,0.07170995670995671,0.3432319967186727
212,4217e25defac94ff465157d53f5a24b8a14045b763d8606ec4a97d71d99ee381,132,0.7378063725490196,1,2,"(1024, 1024, 3)",0.0,0.0,0.008696306367733813
213,aaa52100fafaa50877e777229cdf6cde7c422f145ff6719449b80631d9a3b0f6,141,0.061550245098039226,1,1,"(520, 696, 3)",0.0,0.0,0.3401203720406461
214,f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d,25,0.07094822303921569,1,1,"(360, 360, 3)",0.07000517598343683,0.0,0.1928247232045859
215,ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716,19,0.49233458409926467,0,0,"(256, 320, 3)",0.10165928655631173,0.06242690058479532,0.07954612437371059
216,623cf6987b3fac8f384c09f40d98c5e739c097aa9a9627054542aa27f7d38db1,23,0.09702052696078434,1,1,"(256, 256, 3)",0.10089308520343003,0.12877611518915866,0.1761181103715292
217,e5a6c5e01e6a4ef676a2d975374e995dd55792ea317a8e110bebc37da83a4ce8,26,0.07104013480392157,1,1,"(520, 696, 3)",0.0,0.0,0.15522569535727432
218,61dc249314d7b965eb4561ec739eab9b0f60af55c97b25ced8cb2a42a0be128e,101,0.06328125,1,1,"(520, 696, 3)",0.0,0.0,0.33471429075423514
219,1b6044e4858a9b7cee9b0028d8e54fbc8fb72e6c4424ab5b9f3859bfc72b33c5,39,0.144561887254902,1,1,"(256, 256, 3)",0.043786295005807205,0.04850640113798008,0.332184966437503
220,2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af,25,0.24167432598039215,1,1,"(520, 696, 3)",0.4447993066958584,0.5103785103785105,0.7112474034475975
221,1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca,27,0.05115655637254903,1,1,"(360, 360, 3)",0.007142857142857143,0.0,0.46163299066524865
222,c2a646a819f59a4e816e0ee8ea00ba10d5de9ac20b5a435c41192637790dabee,64,0.2670496323529412,1,1,"(256, 256, 3)",0.0,0.0,0.42411712501421867
223,516a0e20327d6dfcedcf57e3056115e4fb29cdf4cb349003bdfc75c9b7f5c2cf,22,0.05888480392156863,1,1,"(360, 360, 3)",0.06662907268170426,0.0,0.3244852029062556
224,a90cad45551d62c5cfa89517df8eb5e8f2f87f1a6e6678e606907afcbad91731,140,0.14463848039215685,1,1,"(520, 696, 3)",0.002898550724637681,0.0031496062992125984,0.10308083413929411
225,fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22,52,0.09367340686274511,1,1,"(256, 256, 3)",0.03286502546689304,0.0,0.4438113883604107
226,6af82abb29539000be4696884fc822d3cafcb2105906dc7582c92dccad8948c5,45,0.2369025735294118,1,1,"(256, 256, 3)",0.0,0.0,0.28720117264232686
227,797945873ca2a95f028671714b71eb3f883efe9dae7fcd3fc0ea1521efb73aaa,22,0.06677389705882351,1,1,"(360, 360, 3)",0.09995353784146888,0.0,0.3278379281537176
228,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,24,0.06265318627450982,1,1,"(360, 360, 3)",0.08416589861751152,0.0,0.5193041584345932
229,1c8b905c9519061d6d091e702b45274f4485c80dcf7fb1491e6b2723f5002180,136,0.079296875,1,1,"(520, 696, 3)",0.0,0.0,0.31817946694016447
230,cfabf7379c5591d40aa4a20c86b4197c6a25ab55887a9fca4f06c2dfc0f0e973,25,0.05888480392156863,1,1,"(360, 360, 3)",0.02784072249589491,0.0,0.544396978021978
231,45cc00f2ef95da6698bf590663e319d7c0ed4fb99d42dd3cf4060887da74fb81,16,0.05905330882352941,1,1,"(360, 360, 3)",0.07896473092125265,0.0,0.5113598360778331
232,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,12,0.45474075291053917,0,0,"(256, 320, 3)",0.12307692307692308,0.14545454545454545,0.04
233,0e5edb072788c7b1da8829b02a49ba25668b09f7201cf2b70b111fc3b853d14f,28,0.15743719362745098,1,1,"(256, 256, 3)",0.17881740730293863,0.17495910488778382,0.5352807851850583
234,12f89395ad5d21491ab9cec137e247652451d283064773507d7dc362243c5b8e,78,0.31038602941176474,1,1,"(256, 256, 3)",0.0,0.0,0.3842831768876947
235,3ab9cab6212fabd723a2c5a1949c2ded19980398b56e6080978e796f45cbbc90,23,0.33383118872549017,1,1,"(256, 256, 3)",0.0,0.0,0.2978346653346653
236,e49fc2b4f1f39d481a6525225ab3f688be5c87f56884456ad54c953315efae83,69,0.4598433363970589,0,0,"(256, 320, 3)",0.14396046111841437,0.14396046111841437,0.051858509753246594
237,317832f90f02c5e916b2ac0f3bcb8da9928d8e400b747b2c68e544e56adacf6b,41,0.15197610294117653,1,1,"(256, 256, 3)",0.028847167325428198,0.040667028735064684,0.36921684922420356
238,2869fad54664677e81bacbf00c2256e89a7b90b69d9688c9342e2c736ff5421c,22,0.051256127450980384,1,1,"(360, 360, 3)",0.048598795840175145,0.0,0.42992283516277324
239,615985773f1469fbc00915b3e82d1d4942051c09ddea2667e37ad361ed2e9d59,35,0.11753982843137259,1,1,"(256, 256, 3)",0.10007021742027862,0.0649130413836296,0.13354230966865002
240,602f267432e7a573e1092f1cf48135c82d0fbc8722bc028b9330ec801a40bb18,19,0.10251225490196078,1,1,"(520, 696, 3)",0.0,0.0,0.31854636591478697
241,1e61ecf354cb93a62a9561db87a53985fb54e001444f98112ed0fc623fad793e,6,0.2520220588235294,1,1,"(256, 256, 3)",0.0,0.0,0.42346320346320343
242,4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e,22,0.05120251225490197,1,1,"(360, 360, 3)",0.05509452233590164,0.0,0.387792151747271
243,be771d6831e3f8f1af4696bc08a582f163735db5baf9906e4729acc6a05e1187,18,0.48124807368259803,0,0,"(256, 320, 3)",0.23754406554245025,0.29297810033104155,0.11042028985507246
244,9586e48a9a4353f11898a6a4b7475a91574e8af82e99c4b7a5e1f1b18f345f7a,99,0.21052389705882354,1,1,"(256, 256, 3)",0.0,0.0,0.3870126413339537
245,5488e8df5440ee5161fdfae3aeccd2ee396636430065c90e3f1f73870a975991,36,0.07041973039215686,1,1,"(360, 360, 3)",0.06169334975369458,0.0,0.21452620346530246
246,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,86,0.5983739981617647,0,0,"(256, 320, 3)",0.09537344108196048,0.10262083220427973,0.04298224893874157
247,c04fa1a74a980d790ba6f3e595fd9851f14370bb71c7cbb7846c33ca9d72687f,56,0.2099800857843137,1,1,"(256, 256, 3)",0.04783163265306122,0.07891941391941391,0.3455977379799069
248,f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55,57,0.09325980392156863,1,1,"(256, 256, 3)",0.0,0.0,0.24450130943724266
249,dec1764c00e8b3c4bf1fc7a2fda341279218ff894186b0c2664128348683c757,21,0.062477022058823536,1,1,"(360, 360, 3)",0.051458689458689456,0.0,0.45
250,193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066,157,0.2578048406862745,1,1,"(520, 696, 3)",0.0,0.0,0.026400779385838215
251,4ae4f936a9ade472764dad80f60f7168e4be067aa66ce9d06d60ebe34951dca4,30,0.5435342087928922,0,0,"(256, 320, 3)",0.20890552458294395,0.1859052197802198,0.09630976039064275
252,8aa1a883f61f0bb5af3d3d60acaaf33af45ef4fbffaac15ae838bc1ce37b6fbf,7,0.16467524509803924,1,1,"(256, 256, 3)",0.10888888888888888,0.12222222222222223,0.5666666666666667
253,0bf4b144167694b6846d584cf52c458f34f28fcae75328a2a096c8214e01c0d0,57,0.08686427696078433,1,1,"(256, 256, 3)",0.02518995987364467,0.01276595744680851,0.39631640846608807
254,e216ec5063d3562b793e434c491051bd8867f6c2e571e41137c7c560cc0e6a03,21,0.22559742647058825,1,1,"(256, 256, 3)",0.0058823529411764705,0.006666666666666666,0.2943464287316757
255,7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770,101,0.791015625,1,2,"(1024, 1024, 3)",0.0,0.0,0.021049291758768303
256,12aeefb1b522b283819b12e4cfaf6b13c1264c0aadac3412b4edd2ace304cb40,124,0.17534466911764707,1,1,"(520, 696, 3)",0.0,0.0,0.0758952957798539
257,709e094e39629a9ca21e187f007b331074694e443db40289447c1111f7e267e7,22,0.4484276087622549,0,0,"(256, 320, 3)",0.254281045751634,0.3097280578898226,0.22869356361919285
258,6d327ab4f0e3604fa6e9b8041c7e6db86ab809890d886c691f6e59c9168b7fbe,17,0.4645022204350491,0,0,"(256, 320, 3)",0.39300761330173095,0.2720343137254902,0.3092634158926729
259,b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4,27,0.05106464460784314,1,1,"(360, 360, 3)",0.04863291357598758,0.0,0.5533489278752437
260,74a7785530687a11ecd073e772f90912d9967d02407a192bfab282c35f55ab94,24,0.5015969829963235,0,0,"(256, 320, 3)",0.0,0.0,0.01111111111111111
261,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,29,0.06648284313725492,1,1,"(360, 360, 3)",0.035416666666666666,0.0,0.3235068418571331
262,49edc2f7715100fb0390916e52b3fd11a921f02e59509dc987f67840a36250fc,70,0.07426470588235294,1,1,"(520, 696, 3)",0.0,0.0,0.3410912258107658
263,f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd,24,0.06295189950980393,1,1,"(360, 360, 3)",0.19170817863517353,0.0,0.572827380952381
264,e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243,150,0.06548713235294118,1,1,"(520, 696, 3)",0.0,0.0,0.32175112935193995
265,a486f6ed4b8781e7883e433d06a83dd66db3e8b36d45b9976c4214820ee22629,53,0.05526194852941176,1,1,"(520, 696, 3)",0.0,0.0,0.41159837726517506
266,40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b,24,0.11043198529411764,1,1,"(512, 640, 3)",0.05105263157894737,0.05380116959064327,0.07248148148148148
267,9b25b8ffd5f52b6c3d235a42d51d380503d1f80b61ef0f62eeb696f5977c38e6,10,0.09721200980392157,1,1,"(256, 256, 3)",0.0,0.0,0.14600840336134455
268,e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,20,0.06256127450980392,1,1,"(360, 360, 3)",0.039523809523809524,0.0,0.4494418979713098
269,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3,68,0.05107996323529411,1,1,"(603, 1272, 3)",0.0,0.0,0.0
270,f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf,24,0.06706495098039215,1,1,"(360, 360, 3)",0.05313311688311688,0.0,0.6832036079862167
271,8d29c5a03e0560c8f9338e8eb7bccf47930149c8173f9ba4b9279fb87d86cf6d,38,0.19090073529411766,1,1,"(520, 696, 3)",0.25026131088248593,0.25026131088248593,0.37799418731278334
272,a7f767ca9770b160f234780e172aeb35a50830ba10dc49c526f4712451abe1d2,11,0.4460600551470588,0,0,"(256, 320, 3)",0.12857142857142856,0.11428571428571428,0.23293650793650794
273,a101a00fea63f0c43abe5323f4f890bec881eb0caa3bc8498991ff5fd207ed91,18,0.27458639705882354,1,1,"(256, 256, 3)",0.0,0.0,0.3697252232893824
274,7f2b154541166210f468d89bb0a7184f10e51168a181dbb8b686c14654ffa317,102,0.14000459558823528,1,1,"(520, 696, 3)",0.0,0.0,0.10047748390653533
275,89be66f88612aae541f5843abcd9c015832b5d6c54a28103b3019f7f38df8a6d,19,0.051087622549019614,1,1,"(360, 360, 3)",0.0047619047619047615,0.0,0.3799648337595908
276,bfe8ef193a68a0a86a5e4ae1ddc27bda3f9ffe170494395be4030ba72737c565,37,0.09731158088235295,1,1,"(256, 256, 3)",0.02608386998630901,0.009280303030303031,0.4350133981579539
277,c44ed955eb2e5c8d820b01477e122b32eff6dd475343e11229c33d8af3473b22,123,0.07607996323529413,1,1,"(520, 696, 3)",0.0,0.0,0.2488706905433439
278,751f421d322940d6efe3bd570a66ecda16d08a1b90bc32a6d7ae1af89856fd49,29,0.14158241421568626,1,1,"(256, 256, 3)",0.07642687864125605,0.10705296048037982,0.4655979937910827
279,e321cfa987e77c21373a0f8b1236c83d6636306949a82a7f5b07fc0838e7777f,15,0.08667279411764706,1,1,"(256, 256, 3)",0.0,0.0,0.12000000000000002
280,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,26,0.05929074754901961,1,1,"(360, 360, 3)",0.04119684663162924,0.0,0.603125
281,b61d3fb0d0ebbee018346e0adeff9e9178f33aa95262779b3c196f93b4ace895,170,0.1669577205882353,1,1,"(520, 696, 3)",0.001257861635220126,0.0,0.10759036696782287
282,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,36,0.1303768382352941,1,1,"(256, 256, 3)",0.008888888888888889,0.011428571428571429,0.3056532988212842
283,b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5,15,0.4988276700367647,0,0,"(256, 320, 3)",0.36272799096328506,0.3050581771170006,0.09452380952380952
284,91cc2e0d4d6e2c1ad59a8d63bcbe3e2ea8bc7f8e642e942a0113450181e73379,36,0.07800245098039214,1,1,"(256, 256, 3)",0.02621082621082621,0.0,0.1624340770791075
285,8b12e18670e4b24d03567d1e17c0c24fadf0ea2c1e763983dd6bb4c44b7376a6,7,0.14432444852941173,1,1,"(256, 256, 3)",0.125,0.125,0.2642929292929293
286,4b274461c6d001a7a9aeaf5952b40ac4934d1be96b9c176edfd628a8f77e6df2,16,0.08690257352941178,1,1,"(256, 256, 3)",0.004545454545454545,0.0,0.12459901209901211
287,10328b822b836e67b547b4144e0b7eb43747c114ce4cacd8b540648892945b00,23,0.16456801470588237,1,1,"(256, 256, 3)",0.0740311986863711,0.09390645586297759,0.4564718584426008
288,813f41ef376c3cbcc9d6e2ce6a51c2ee068226d1c1b13404eb238dcfdd447c97,14,0.10638020833333335,1,1,"(256, 256, 3)",0.0,0.0,0.30989152548891413
289,1a11552569160f0b1ea10bedbd628ce6c14f29edec5092034c2309c556df833e,46,0.7335860906862746,1,2,"(1024, 1024, 3)",0.0,0.0,0.009615384615384616
290,72b18a405555ad491721e29454e5cd325055ce81a9e78524b56f2c058a4d2327,7,0.08691789215686276,1,1,"(256, 256, 3)",0.025,0.04285714285714286,0.2932539682539682
291,1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945,32,0.5968202512254901,0,0,"(256, 320, 3)",0.418347371132361,0.35427604802604806,0.2857847029117203
292,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,23,0.3537224264705882,1,1,"(256, 256, 3)",0.0,0.0,0.5027282302367192
293,876423522bdec1602917b94163a21e05fc7b692045219b7bc96cdaf638c33c25,119,0.08106617647058822,1,1,"(520, 696, 3)",0.0063117110361204844,0.006422018348623854,0.3671691109049623
294,431b9b0c520a28375b5a0c18d0a5039dd62cbca7c4a0bcc25af3b763d4a81bec,11,0.08189338235294116,1,1,"(256, 256, 3)",0.0058823529411764705,0.0,0.059231411862990815
295,7ba20aa731cc21af74a8d940254176cbad1bdc44f240b550341c6d9c27509daa,18,0.11253829656862749,1,1,"(256, 256, 3)",0.007142857142857143,0.011764705882352941,0.5676412895906864
296,bbfc4aab5645637680fa0ef00925eea733b93099f1944c0aea09b78af1d4eef2,12,0.14765625,1,1,"(520, 696, 3)",0.0,0.0,0.5224736048265461
297,1c2f9e121fc207efff79d46390df1a740566b683ff56a96d8cabe830a398dd2e,12,0.14299172794117648,1,1,"(256, 256, 3)",0.07676470588235294,0.09818181818181819,0.3108798391151332
